,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
1567,9/4/2019 15:15:22,Umum,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1568,9/4/2019 15:15:37,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1570,9/4/2019 15:15:56,Umum,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,ITB jadi garda terdepan dalam ilmu pengetahuan
1571,9/4/2019 15:16:08,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1575,9/4/2019 15:18:39,Umum,> 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Beliau bisa menjadi pemimpin yang bisa membaca kebutuhan teknologi yang sesuai dengan kebutuhan manusia dengan pengaruh yang baik thd alam
1576,9/4/2019 15:20:21,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga Ibu Dewi terpilih menjadi rektor yang baru. Beliau sangat berkapabilitas dalam memimpin. 
1577,9/4/2019 15:21:23,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1578,9/4/2019 15:23:27,Mahasiswa,> 40 th,Dewi Larasati (SAPPK),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,.
1581,9/4/2019 15:28:13,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Karakter kepemimpinan dan leadership,"siapapun yg akan menjadi rektor, saya menitipkan harapan bahwa beliau harus benar-benar bijaksana, cerdas, dan dapat menjadikan ITB sbg kampus percontohan bagi kampus2 lain d indonesia."
1582,9/4/2019 15:39:21,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,ITB semakin terdepan
1583,9/4/2019 15:42:15,Umum,> 40 th,Suhono Harso Supangkat (STEI),Karakter kepemimpinan dan leadership,
1584,9/4/2019 15:44:24,Pegawai / Tendik,25 - 40 th,Dicky Rezady Munaf (FSRD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,"Semoga yg terpilih tidak monoton, ada inovasi yg bisa menggebrak ITB sehinggia menjadi lebih baik"
1585,9/4/2019 15:58:20,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Kapabilitas ybs utk memajukan riset dan industri RI,"Saya berharap ITB kedepannya dapat menjadi poros penggerak riset-riset di Indonesia khususnya pada bidang teknologi dengan memaksimalkan, menintegrasikan kemampuan riset antar bidang keahlian masing masing sebagai upaya dalam meningkatkan kualitas bangsa Indonesia terutama pada masa 4.0 yang berbasis teknologi dan riset."
1586,9/4/2019 15:59:06,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
1587,9/4/2019 16:00:17,Dosen,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
1588,9/4/2019 16:01:12,Alumni,25 - 40 th,Dewi Larasati (SAPPK),"Emansipasi, kesetaraan dan kebhinekaan",
1589,9/4/2019 16:02:06,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1590,9/4/2019 16:04:37,Alumni,25 - 40 th,Dewi Larasati (SAPPK),"Emansipasi, kesetaraan dan kebhinekaan","ITB bebas dari radikal dan kepentingan politik, fokus pada pengabdian dan memberikan yang terbaik untuk kemajuan negara tanpa memandang gate."
1591,9/4/2019 16:04:43,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1592,9/4/2019 16:12:28,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,"Harapan saya, dengan terpilihnya rektor ITB yang baru dapat meningkatkan peringkat ITB di kancah internasional.. "
1593,9/4/2019 16:19:43,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1594,9/4/2019 16:35:44,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Muda dan berenergi,
1595,9/4/2019 16:40:19,Pegawai / Tendik,> 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,
1597,9/4/2019 16:51:37,Umum,< 25 th,Acep Purqon (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
1598,9/4/2019 16:53:52,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kapabilitas ybs utk meningkatkan ranking ITB,none
1599,9/4/2019 17:25:45,Pegawai / Tendik,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,
1601,9/4/2019 17:38:22,Alumni,> 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,Menjadi pemimpin yg membuat kemajuan ITB dan kesejahteraan semua
1602,9/4/2019 17:39:36,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1603,9/4/2019 17:41:33,Mahasiswa,< 25 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,Semoga yang terpilih merupakan yang terbaik bagi almamater tercinta
1605,9/4/2019 17:50:28,Mahasiswa,< 25 th,Andang Bachtiar (Direktur Aeksplorasi ),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Sukses terus ITB
1606,9/4/2019 17:51:28,Mahasiswa,< 25 th,Dewi Larasati (SAPPK),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga menjadi yg terbaik bagi almamater
1607,9/4/2019 17:55:59,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Muda dan berenergi,
1608,9/4/2019 17:57:17,Mahasiswa,< 25 th,Andang Bachtiar (Direktur Aeksplorasi ),Memiliki nilai apresiasi seni yang tinggi,
1610,9/4/2019 18:20:55,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga ITB lebih maju lagi
1613,9/4/2019 18:26:20,Mahasiswa,< 25 th,Andang Bachtiar (Direktur Aeksplorasi ),Keberhasilan dan prestasi,
1614,9/4/2019 18:29:53,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Peningkatan kompetensi melalui pelatihan berjenjang dan kesejahteraan pendidik dan tendik 
1615,9/4/2019 18:31:29,Mahasiswa,< 25 th,Andang Bachtiar (Direktur Aeksplorasi ),Karakter kepemimpinan dan leadership,
1617,9/4/2019 18:46:32,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Bisa meningkatkan rangking ITB
1620,9/4/2019 19:09:32,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1621,9/4/2019 19:32:04,Mahasiswa,< 25 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,-
1622,9/4/2019 19:34:35,Dosen,> 40 th,Satria Bijaksana (FTTM),Kecerdasan dan keberanian utk kemajuan ITB,
1623,9/4/2019 20:12:33,Alumni,> 40 th,Edwan Kardena (FTSL),Muda dan berenergi,
1626,9/4/2019 20:18:53,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1627,9/4/2019 20:24:26,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Menjadi  lokomotif kemajuan di era 4.0 
1628,9/4/2019 20:29:38,Mahasiswa,< 25 th,Emir Mauludi Husni (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,
1629,9/4/2019 20:44:11,Mahasiswa,< 25 th,Dewi Larasati (SAPPK),Akhlak dan budi pekerti,
1631,9/4/2019 21:13:05,Umum,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1637,9/4/2019 21:51:41,Umum,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,Sukses selalu
1639,9/4/2019 22:10:36,Mahasiswa,< 25 th,Andang Bachtiar (Direktur Aeksplorasi ),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1642,9/4/2019 22:29:07,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB menjadi pelopor terdepan think tank Indonesia yang dikagumi dan disegani dunia tahun 2035
1644,9/5/2019 3:20:41,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Akhlak dan budi pekerti,
1645,9/5/2019 3:56:20,Umum,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
1647,9/5/2019 4:55:23,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Intelektual dan profesional
1651,9/5/2019 5:52:09,Pegawai / Tendik,25 - 40 th,I Nyoman Pugeg Aryantha (SITH),Akhlak dan budi pekerti,
1652,9/5/2019 6:04:15,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Kecerdasan dan keberanian utk kemajuan ITB,ITB 
1654,9/5/2019 7:03:54,Dosen,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Menjadi rektor muda yg revolusionser. Mengedapankan substantif dari sekedar administratif
1655,9/5/2019 7:16:48,Pegawai / Tendik,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,Tambah sukses ITB
1656,9/5/2019 7:18:20,Dosen,< 25 th,Dicky Rezady Munaf (FSRD),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Good luck pak Dicky! 
1660,9/5/2019 7:39:42,Alumni,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,Terpilih
1661,9/5/2019 7:46:51,Pegawai / Tendik,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Semoga amanah
1662,9/5/2019 7:51:18,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1663,9/5/2019 7:53:22,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB lebih inovatif dan ada program konkrit yang mengajak dan mendukung mahasiswa (lulusan) untuk jadi technoprenuer
1664,9/5/2019 7:59:02,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1665,9/5/2019 8:13:12,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,Riset dan industri satu kesatuan holistik
1666,9/5/2019 8:14:39,Mahasiswa,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1667,9/5/2019 8:30:49,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1668,9/5/2019 8:44:36,Umum,> 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Itb semakin maju
1671,9/5/2019 8:49:51,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga ITB tetap menjadi garda depan pendidikan teknik RI
1673,9/5/2019 9:00:35,Umum,< 25 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
1674,9/5/2019 9:11:44,Mahasiswa,25 - 40 th,Satria Bijaksana (FTTM),Akhlak dan budi pekerti,
1675,9/5/2019 9:15:17,Pegawai / Tendik,< 25 th,Dicky Rezady Munaf (FSRD),Karakter kepemimpinan dan leadership,
1678,9/5/2019 10:50:03,Umum,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga riset ITB bisa memberikan sumbangsih yang luar biasa untuk kemajuan riset Indonesia
1679,9/5/2019 11:04:06,Umum,25 - 40 th,Edwan Kardena (FTSL),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB masuk top 100 world university
1680,9/5/2019 11:10:33,Umum,25 - 40 th,Edwan Kardena (FTSL),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1681,9/5/2019 11:31:17,Pegawai / Tendik,25 - 40 th,Edwan Kardena (FTSL),Kapabilitas ybs utk meningkatkan ranking ITB,
1682,9/5/2019 11:36:28,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,ITB cetak more entrepreneur technologist  
1683,9/5/2019 11:48:16,Umum,> 40 th,Sigit Puji Santosa (FTMD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB lebih maju lagi
1684,9/5/2019 11:51:57,Umum,> 40 th,Edwan Kardena (FTSL),Akhlak dan budi pekerti,Smoga membawa kebaikan utk dunia akherat.
1685,9/5/2019 12:34:12,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1686,9/5/2019 14:23:27,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1687,9/5/2019 14:29:14,Umum,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,ITB campus yg berakhlakul Karimah
1688,9/5/2019 15:04:44,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1689,9/5/2019 15:15:33,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,Semoga ITB semakin maju dengan sifat leadership dan kapabilitas beliau jika terpilih sbg rektor
1690,9/5/2019 16:00:22,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,Do the best
1691,9/5/2019 16:01:15,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga kepilih 💕💕💕
1692,9/5/2019 16:01:30,Umum,< 25 th,Khairurrijal (FMIPA-FI),Disuruh pak dosen,Good luck bapak :)
1693,9/5/2019 16:01:31,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1694,9/5/2019 16:01:51,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1695,9/5/2019 16:01:52,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
1696,9/5/2019 16:02:26,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1697,9/5/2019 16:02:41,Umum,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1698,9/5/2019 16:06:02,Umum,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,Semoga sukses
1699,9/5/2019 18:20:15,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1701,9/5/2019 19:14:05,Alumni,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1702,9/5/2019 19:23:59,Alumni,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1703,9/5/2019 19:25:40,Umum,> 40 th,Emir Mauludi Husni (STEI),Akhlak dan budi pekerti,Carek inovatif
1704,9/5/2019 19:33:34,Umum,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
1705,9/5/2019 20:22:21,Umum,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,ITB bisa menjadi salah satu perguruan tinggi terbaik JAPAC-ASIA
1706,9/5/2019 20:33:29,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1713,9/5/2019 21:39:57,Umum,> 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Kecerdasan dan keberanian utk kemajuan ITB,
1717,9/5/2019 21:52:09,Alumni,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1724,9/5/2019 23:00:34,Mahasiswa,< 25 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1728,9/6/2019 3:08:14,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,"Sudah saatnya itb menjadi kampus yang mengedepankan inovasi dan multidisipliner tidak hanya terpaku pada science dan teknologi saja namun berlandaskan science, teknologi, humaniora, budaya dan agama. "
1729,9/6/2019 4:11:56,Alumni,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1730,9/6/2019 4:12:46,Alumni,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,ok
1731,9/6/2019 4:13:14,Alumni,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1732,9/6/2019 4:16:13,Alumni,> 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1733,9/6/2019 4:17:11,Umum,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1734,9/6/2019 4:17:40,Umum,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1735,9/6/2019 4:40:13,Alumni,> 40 th,Emir Mauludi Husni (STEI),Pramuka,
1742,9/6/2019 5:42:34,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,ITB smakin maju
1743,9/6/2019 5:52:58,Umum,> 40 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Dpt merangkul generasi muda lbh mencintai NKRI
1749,9/6/2019 7:02:13,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Mampu menghadirkan program yg betulan inovatif bukannprogram lama yg dikemas ulang.
1752,9/6/2019 7:20:35,Umum,> 40 th,Emir Mauludi Husni (STEI),Karakter kepemimpinan dan leadership,
1758,9/6/2019 8:40:22,Umum,> 40 th,Ary Setiaji Prihatmanto (STEI),Muda dan berenergi,ITB semakin baik
1761,9/6/2019 9:28:55,Pegawai / Tendik,25 - 40 th,Dewi Larasati (SAPPK),pemberani dan tangguh,
1762,9/6/2019 10:18:38,Alumni,25 - 40 th,Dermawan Wibisono (SBM),Keberhasilan dan prestasi,
1764,9/6/2019 11:14:50,Mahasiswa,25 - 40 th,Dewi Larasati (SAPPK),Sesuai dengan kriteria kekinian (Rektor 4.0),"Rektor yang terpilih harus dapat menyadari adanya perubahan dalam dunia pendidikan dalam hal ini 4.0, selain itu juga ybs sangat dekat dan motivator yang baik bagi mahasiswa yang beliau bimbing. "
1765,9/6/2019 11:45:41,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1766,9/6/2019 13:19:40,Alumni,25 - 40 th,Dewi Larasati (SAPPK),Muda dan berenergi,
1769,9/6/2019 14:16:20,Mahasiswa,25 - 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1772,9/6/2019 20:05:03,Dosen,25 - 40 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Sukses
1773,9/6/2019 20:52:21,Umum,25 - 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1775,9/7/2019 5:58:22,Umum,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1776,9/7/2019 5:58:58,Alumni,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1777,9/7/2019 5:59:23,Umum,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1778,9/7/2019 5:59:46,Alumni,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1779,9/7/2019 6:16:07,Umum,< 25 th,Ary Setiaji Prihatmanto (STEI),Kapabilitas ybs utk meningkatkan ranking ITB,The best
1780,9/7/2019 6:21:15,Umum,< 25 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1781,9/7/2019 6:35:45,Pegawai / Tendik,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Keberhasilan dan prestasi,Luar biasa
1782,9/7/2019 6:43:17,Alumni,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Keberhasilan dan prestasi,Bisa menjawab keraguan pemerintah bahwa rektor dalam negeri lbh baik drpd rektor asing
1783,9/7/2019 6:57:22,Alumni,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1784,9/7/2019 7:15:52,Dosen,> 40 th,Dermawan Wibisono (SBM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB bisa menyentuh dan bersinergi dengan masyarakat untuk memproduksi sdm unggul yang bermoral dan beretika
1785,9/7/2019 7:16:08,Umum,< 25 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Makin mengembangkan teknologi 4.0
1786,9/7/2019 7:19:31,Pegawai / Tendik,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1787,9/7/2019 7:20:40,Umum,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga dapat terjalin selalu silaturahmi 
1788,9/7/2019 7:35:21,Dosen,> 40 th,Ary Setiaji Prihatmanto (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1789,9/7/2019 7:38:56,Dosen,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),Tahunan bekerjasama sebagai peneliti. Beliau sangat visioner bahkan siap 5.0.
1791,9/7/2019 8:10:25,Umum,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1792,9/7/2019 8:42:58,Umum,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Kapabilitas ybs utk memajukan riset dan industri RI,"ITB MENJADI MITRA SMK DI MASA DEPAN, UNTUK MEWUJUDKAN INDONESIA YG MANDIRI"
1793,9/7/2019 9:48:34,Alumni,> 40 th,Ary Setiaji Prihatmanto (STEI),Akhlak dan budi pekerti,ITB lebih baik...
1794,9/7/2019 9:49:52,Mahasiswa,> 40 th,Ary Setiaji Prihatmanto (STEI),Akhlak dan budi pekerti,ITB Berkarya
1795,9/7/2019 10:03:26,Alumni,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Muda dan berenergi,
1797,9/7/2019 10:39:08,Alumni,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1798,9/7/2019 15:42:31,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Semoga ITB bisa menjadi institusi pendidikan terdepam di tanah air dan di area Asia Pacific
1799,9/7/2019 16:02:40,Mahasiswa,< 25 th,Dewi Larasati (SAPPK),Akhlak dan budi pekerti,
1800,9/7/2019 16:46:48,Alumni,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1801,9/7/2019 16:47:03,Alumni,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1802,9/7/2019 16:47:30,Alumni,> 40 th,Emir Mauludi Husni (STEI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1803,9/7/2019 16:47:55,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1804,9/7/2019 19:50:15,Umum,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,menang terpilih
1805,9/7/2019 20:04:38,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,Emir yang terbaik untuk ITB
1806,9/7/2019 20:25:34,Umum,> 40 th,Emir Mauludi Husni (STEI),Keberhasilan dan prestasi,ITB masuk 100 univ teknik terbaik dunia
1807,9/7/2019 22:28:27,Alumni,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1808,9/8/2019 9:14:02,Dosen,25 - 40 th,Megawati Santoso (FMIPA-KI),Muda dan berenergi,
1813,9/8/2019 13:58:45,Umum,> 40 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,Maju
1814,9/8/2019 14:00:15,Umum,< 25 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,Maju
1815,9/8/2019 14:00:49,Umum,< 25 th,Dewi Larasati (SAPPK),Keberhasilan dan prestasi,Berkembang
1816,9/8/2019 14:22:03,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1817,9/8/2019 14:30:45,Pegawai / Tendik,25 - 40 th,Dewi Larasati (SAPPK),Muda dan berenergi,
1818,9/8/2019 15:00:58,Alumni,> 40 th,Ary Setiaji Prihatmanto (STEI),Kecerdasan dan keberanian utk kemajuan ITB,Rektor yg  bisa melihat peluang dan sinergi dgn banyak fihak..
1819,9/8/2019 15:09:09,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1823,9/8/2019 18:30:06,Dosen,25 - 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,ITB1 semoga membawa ITB makin maju dan bersaing secara keilmuan
1824,9/8/2019 18:53:25,Mahasiswa,< 25 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1825,9/8/2019 20:06:17,Mahasiswa,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB lebih baik
1826,9/9/2019 8:39:07,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1827,9/9/2019 8:42:48,Dosen,25 - 40 th,Dewi Larasati (SAPPK),Muda dan berenergi,"Ibu Dewi adalah seorang yang cerdas, berani, inovatif. Saya yakin di bawah kepemimpinan bu Dewi, ITB semakin berkibar.."
1828,9/9/2019 9:12:37,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1829,9/9/2019 9:40:15,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,ITB menjadi kampus yang bermanfaat bagi lingkungan sekitar
1830,9/9/2019 11:36:50,Umum,> 40 th,Emir Mauludi Husni (STEI),Muda dan berenergi,
1832,9/9/2019 12:20:33,Alumni,> 40 th,Emir Mauludi Husni (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1833,9/9/2019 13:23:00,Dosen,25 - 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
1834,9/9/2019 15:12:14,Dosen,< 25 th,Ary Setiaji Prihatmanto (STEI),Keberhasilan dan prestasi,
1835,9/9/2019 15:21:26,Dosen,< 25 th,Ary Setiaji Prihatmanto (STEI),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,semoga jadi rektor yang amanah
1836,9/9/2019 15:22:13,Dosen,25 - 40 th,Ary Setiaji Prihatmanto (STEI),Karakter kepemimpinan dan leadership,
